forest;plotID;treeID;genus;species;meanWD;predHeight18;DBH18
Kahuzi;KBPL9;1325;Maesa;Lanceolata;0.676;9.024881695;12
Kahuzi;KBPL9;1326;Xymalos;Monospora;0.4886;12.1951097;18.8
Kahuzi;KBPL9;1327;Solanum;Mauritianum;0.4119;11.82841744;17.9
Kahuzi;KBPL9;1328;Chassalia;Subochreata;0.4886;9.240705622;12.4
Kahuzi;KBPL9;1329;Chassalia;Subochreata;0.4886;16.10575732;31
Kahuzi;KBPL9;1330;Maesa;Lanceolata;0.676;17.11972682;35.2
Kahuzi;KBPL9;1331;Polyscias;Fulva;0.237;20.80562236;56.8
Kahuzi;KBPL9;1332;Allophylus;Kivuensis;0.5178;8.860122003;11.7
Kahuzi;KBPL9;1333;Allophylus;Kivuensis;0.5178;11.44752442;17
Kahuzi;KBPL9;1334;Trichilia;Volkensii;0.6441;11.00652119;16
Kahuzi;KBPL9;1335;Allophylus;Kivuensis;0.5178;9.399762741;12.7
Kahuzi;KBPL9;1336;Neoboutonia;Macrocalyx;0.33;17.9129382;38.9
Kahuzi;KBPL9;1337;Chassalia;Subochreata;0.4886;8.748869202;11.5
Kahuzi;KBPL9;1338;Dombeya;Goetzenii;0.5;17.07434015;35
Kahuzi;KBPL9;1339;Myrianthus;Holstii;0.469;17.40824588;36.5
Kahuzi;KBPL9;1340;Myrianthus;Holstii;0.469;16.05407028;30.8
Kahuzi;KBPL9;1341;Alangium;Chinense;0.4017;8.292115516;10.7
Kahuzi;KBPL9;1342;Alangium;Chinense;0.4017;13.63928125;22.7
Kahuzi;KBPL9;1343;Alangium;Chinense;0.4017;14.85656825;26.5
Kahuzi;KBPL9;1344;Alangium;Chinense;0.4017;15.46282656;28.6
Kahuzi;KBPL9;1345;Taberemonta;Johnstonii;0.5261;14.64456776;25.8
Kahuzi;KBPL9;1346;Taberemonta;Johnstonii;0.5261;21.17686235;59.8
Kahuzi;KBPL9;1347;Strombosia;Scheffleri;0.584;12.1951097;18.8
Kahuzi;KBPL9;1348;Trichilia;Volkensii;0.6441;17.38644361;36.4
Kahuzi;KBPL9;1349;Dombeya;Goetzenii;0.5;9.812617948;13.5
Kahuzi;KBPL9;1350;Dombeya;Goetzenii;0.4886;18.60854201;42.5
Kahuzi;KBPL7;1351;Allophylus;Kivuensis;0.5178;13.14600516;21.3
Kahuzi;KBPL7;1352;Alangium;Chinense;0.4017;15.06348842;27.2
Kahuzi;KBPL7;1353;Alangium;Chinense;0.4017;21.01917097;58.5
Kahuzi;KBPL7;1354;Alangium;Chinense;0.4017;15.20828223;27.7
Kahuzi;KBPL7;1355;Maesa;Lanceolata;0.676;18.68166121;42.9
Kahuzi;KBPL7;1356;Polyscias;Fulva;0.237;10.40294892;14.7
Kahuzi;KBPL7;1357;Maesa;Lanceolata;0.676;18.80773427;43.6
Kahuzi;KBPL7;1358;Alangium;Chinense;0.4017;11.91110078;18.1
Kahuzi;KBPL7;1359;Myrianthus;Holstii;0.469;10.82457835;15.6
Kahuzi;KBPL7;1360;Pavetta;Ternifolia;0.4874;8.056394382;10.3
Kahuzi;KBPL7;1361;Alangium;Chinense;0.4017;9.608204849;13.1
Kahuzi;KBPL7;1362;Alangium;Chinense;0.4017;7.876242664;10
Kahuzi;KBPL7;1363;Maesa;Lanceolata;0.676;13.97604767;23.7
Kahuzi;KBPL7;1364;Dombeya;Goetzenii;0.5;11.70307508;17.6
Kahuzi;KBPL7;1365;Dombeya;Goetzenii;0.5;13.60490938;22.6
Kahuzi;KBPL7;1366;Maesa;Lanceolata;0.676;12.5098235;19.6
Kahuzi;KBPL7;1367;Maesa;Lanceolata;0.676;13.9096878;23.5
Kahuzi;KBPL7;1368;Maesa;Lanceolata;0.676;12.73926599;20.2
Kahuzi;KBPL7;1369;Maesa;Lanceolata;0.676;19.1552308;45.6
Kahuzi;KBPL7;1370;Maesa;Lanceolata;0.676;15.00487567;27
Kahuzi;KBPL7;1371;Strombosia;Scheffleri;0.584;12.92632621;20.7
Kahuzi;KBPL7;1372;Xymalos;Monospora;0.4874;12.23501424;18.9
Kahuzi;KBPL7;1373;Taberemonta;Johnstonii;0.5261;17.5803857;37.3
Kahuzi;KBPL7;1374;Strombosia;Scheffleri;0.584;14.20452301;24.4
Kahuzi;KBPL7;1375;Maesa;Lanceolata;0.676;16.6291845;33.1
Kahuzi;KBPL7;1376;Strombosia;Scheffleri;0.584;11.91110078;18.1
Kahuzi;KBPL7;1377;Myrianthus;Holstii;0.469;20.6496507;55.6
Kahuzi;KBPL7;1378;Xymalos;Monospora;0.4874;8.292115516;10.7
Kahuzi;KBPL7;1379;Taberemonta;Johnstonii;0.5261;9.812617948;13.5
Kahuzi;KBPL7;1380;Maesa;Lanceolata;0.676;14.23669098;24.5
Kahuzi;KBPL7;1381;Alangium;Chinense;0.4017;16.05407028;30.8
Kahuzi;KBPL7;1382;Oxyanthus;Speciosus;0.525;8.350264765;10.8
Kahuzi;KBPL7;1383;Neoboutonia;Macrocalyx;0.33;8.465645526;11
Kahuzi;KBPL7;1384;Oxyanthus;Speciosus;0.525;8.970241151;11.9
Kahuzi;KBPL7;1385;Alangium;Chinense;0.4017;12.73926599;20.2
Kahuzi;KBPL7;1386;Maesa;Lanceolata;0.676;16.4090755;32.2
Kahuzi;KBPL7;1387;Maesa;Lanceolata;0.676;7.936619198;10.1
Kahuzi;KBPL7;1388;Maesa;Lanceolata;0.676;8.748869202;11.5
Kahuzi;KBPL7;1389;Strombosia;Scheffleri;0.584;7.876242664;10
Kahuzi;KBPL7;1390;Neoboutonia;Macrocalyx;0.33;9.863107005;13.6
Kahuzi;KBPL7;1391;Taberemonta;Johnstonii;0.5261;17.25427179;35.8
Kahuzi;KBPL7;1392;Neoboutonia;Macrocalyx;0.33;10.11196492;14.1
Kahuzi;KBPL7;1393;Albizia;Adianthifolia;0.5075;21.42184713;61.9
Kahuzi;KBPL7;1394;Xymalos;Monospora;0.4874;13.84283708;23.3
Kahuzi;KBPL7;1395;Neoboutonia;Macrocalyx;0.33;9.133336642;12.2
Kahuzi;KBPL7;1396;Alangium;Chinense;0.4017;9.293988599;12.5
Kahuzi;KBPL7;1397;Alangium;Chinense;0.4017;9.187155726;12.3
Kahuzi;KBPL7;1398;Alangium;Chinense;0.4017;9.187155726;12.3
Kahuzi;KBPL7;1399;Alangium;Chinense;0.4017;11.82841744;17.9
Kahuzi;KBPL7;1400;Alangium;Chinense;0.4017;13.9096878;23.5
Kahuzi;KBPL7;1401;Neoboutonia;Macrocalyx;0.33;16.95967283;34.5
Kahuzi;KBPL7;1402;Dombeya;Goetzenii;0.5;7.876242664;10
Kahuzi;KBPL7;1403;Dombeya;Goetzenii;0.5;7.996668776;10.2
Kahuzi;KBPL7;1404;Neoboutonia;Macrocalyx;0.33;9.079246074;12.1
Kahuzi;KBPL7;1405;Neoboutonia;Macrocalyx;0.33;15.40692321;28.4
Kahuzi;KBPL7;1406;Dombeya;Goetzenii;0.5;8.350264765;10.8
Kahuzi;KBPL7;1407;Alangium;Chinense;0.4017;14.521068;25.4
Kahuzi;KBPL7;1408;Alangium;Chinense;0.4017;8.350264765;10.8
Kahuzi;KBPL7;1409;Neoboutonia;Macrocalyx;0.33;10.77857932;15.5
Kahuzi;KBPL7;1410;Dombeya;Goetzenii;0.5;17.32065044;36.1
Kahuzi;KBPL7;1411;Dombeya;Goetzenii;0.5;13.43109279;22.1
Kahuzi;KBPL7;1412;Dombeya;Goetzenii;0.5;18.32712507;41
Kahuzi;KBPL7;1413;Neoboutonia;Macrocalyx;0.33;8.40810719;10.9
Kahuzi;KBPL7;1414;Alangium;Chinense;0.4017;14.76634426;26.2
Kahuzi;KBPL7;1415;Alangium;Chinense;0.4017;9.96336189;13.8
Kahuzi;KBPL7;1416;Alangium;Chinense;0.4017;23.14761591;80.3
Kahuzi;KBPL7;1417;Allophylus;Kivuensis;0.5178;9.240705622;12.4
Kahuzi;KBPL7;1418;Dombeya;Goetzenii;0.5;11.14086469;16.3
Kahuzi;KBPL7;1419;Syzygium;Guineense;0.6097;22.13056182;68.6
Kahuzi;KBPL7;1420;Dombeya;Goetzenii;0.5;15.03423223;27.1
Kahuzi;KBPL7;1421;Alangium;Chinense;0.4017;18.55317896;42.2
Kahuzi;KBPL7;1422;Maesa;Lanceolata;0.676;19.79819625;49.6
Kahuzi;KBPL7;1423;Alangium;Chinense;0.4017;11.31724627;16.7
Kahuzi;KBPL7;1424;Dombeya;Goetzenii;0.5;12.58691854;19.8
Kahuzi;KBPL7;1425;Alangium;Chinense;0.4017;11.5761222;17.3
Kahuzi;KBPL7;1426;Alangium;Chinense;0.4017;12.73926599;20.2
Kahuzi;KBPL7;1427;Alangium;Chinense;0.4017;9.187155726;12.3
Kahuzi;KBPL7;1428;Alangium;Chinense;0.4017;16.67726926;33.3
Kahuzi;KBPL7;1429;Alangium;Chinense;0.4017;11.14086469;16.3
Kahuzi;KBPL7;1430;Dombeya;Goetzenii;0.5;12.1951097;18.8
Kahuzi;KBPL7;1431;Dombeya;Goetzenii;0.5;14.10731749;24.1
Kahuzi;KBPL7;1432;Dombeya;Goetzenii;0.5;8.292115516;10.7
Kahuzi;KBPL7;1433;Dombeya;Goetzenii;0.5;9.556477238;13
Kahuzi;KBPL7;1434;Maesa;Lanceolata;0.676;16.13147718;31.1
Kahuzi;KBPL7;1435;Dombeya;Goetzenii;0.5;12.23501424;18.9
Kahuzi;KBPL7;1436;Dombeya;Goetzenii;0.5;12.11480516;18.6
Kahuzi;KBPL7;1437;Alangium;Chinense;0.4017;18.87871916;44
Kahuzi;KBPL7;1438;Neoboutonia;Macrocalyx;0.33;13.97604767;23.7
Kahuzi;KBPL7;1439;Maesa;Lanceolata;0.676;13.87632416;23.4
Kahuzi;KBPL7;1440;Neoboutonia;Macrocalyx;0.33;15.84396457;30
Kahuzi;KBPL7;1441;Oxyanthus;Speciosus;0.525;8.350264765;10.8
Kahuzi;KBPL7;1442;Maesa;Lanceolata;0.676;10.45066057;14.8
Kahuzi;KBPL8;1443;Macaranga;Kilimandsharica;0.4;16.02810229;30.7
Kahuzi;KBPL8;1444;Neoboutonia;Macrocalyx;0.33;11.70307508;17.6
Kahuzi;KBPL8;1445;Strombosia;Scheffleri;0.584;16.4090755;32.2
Kahuzi;KBPL8;1446;Dombeya;Goetzenii;0.5;17.79001707;38.3
Kahuzi;KBPL8;1447;Alangium;Chinense;0.4017;14.04192236;23.9
Kahuzi;KBPL8;1448;Allophylus;Kivuensis;0.5178;7.996668776;10.2
Kahuzi;KBPL8;1449;Alangium;Chinense;0.4017;17.07434015;35
Kahuzi;KBPL8;1450;Neoboutonia;Macrocalyx;0.33;14.3958064;25
Kahuzi;KBPL8;1451;Maesa;Lanceolata;0.676;16.5808018;32.9
Kahuzi;KBPL8;1452;Maesa;Lanceolata;0.676;17.05154451;34.9
Kahuzi;KBPL8;1453;Dombeya;Goetzenii;0.5;17.79001707;38.3
Kahuzi;KBPL8;1454;Alangium;Chinense;0.4017;11.49057528;17.1
Kahuzi;KBPL8;1455;Allophylus;Kivuensis;0.5178;10.25847764;14.4
Kahuzi;KBPL8;1456;Dombeya;Goetzenii;0.5;17.34264617;36.2
Kahuzi;KBPL8;1457;Alangium;Chinense;0.4017;17.40824588;36.5
Kahuzi;KBPL8;1458;Taberemonta;Johnstonii;0.5261;16.79619567;33.8
Kahuzi;KBPL8;1459;Taberemonta;Johnstonii;0.5261;17.76932447;38.2
Kahuzi;KBPL8;1460;Xymalos;Monospora;0.4708;10.40294892;14.7
Kahuzi;KBPL8;1461;Lindackeria;Kivuensis;0.56;9.452258307;12.8
Kahuzi;KBPL8;1462;Allophylus;Kivuensis;0.5178;11.86984612;18
Kahuzi;KBPL8;1463;Allophylus;Kivuensis;0.5178;10.49815236;14.9
Kahuzi;KBPL8;1464;Allophylus;Kivuensis;0.5178;10.73237187;15.4
Kahuzi;KBPL8;1465;Macaranga;Spinosa;0.3818;18.98378622;44.6
Kahuzi;KBPL8;1466;Xymalos;Monospora;0.4708;8.292115516;10.7
Kahuzi;KBPL8;1467;Polyscias;Fulva;0.237;12.5098235;19.6
Kahuzi;KBPL8;1468;Oxyanthus;Speciosus;0.525;8.970241151;11.9
Kahuzi;KBPL8;1469;Xymalos;Monospora;0.4708;9.761885204;13.4
Kahuzi;KBPL8;1470;Neoboutonia;Macrocalyx;0.33;9.133336642;12.2
Kahuzi;KBPL8;1471;Neoboutonia;Macrocalyx;0.33;7.936619198;10.1
Kahuzi;KBPL8;1472;Neoboutonia;Macrocalyx;0.33;13.43109279;22.1
Kahuzi;KBPL8;1473;Polyscias;Fulva;0.237;14.85656825;26.5
Kahuzi;KBPL8;1474;Neoboutonia;Macrocalyx;0.33;16.60503056;33
Kahuzi;KBPL8;1475;Allophylus;Kivuensis;0.5178;11.95218261;18.2
Kahuzi;KBPL8;1476;Alangium;Chinense;0.4017;15.70985219;29.5
Kahuzi;KBPL8;1477;Taberemonta;Johnstonii;0.5261;10.82457835;15.6
Kahuzi;KBPL8;1478;Alangium;Chinense;0.4017;8.860122003;11.7
Kahuzi;KBPL8;1479;Maesa;Lanceolata;0.676;10.87037051;15.7
Kahuzi;KBPL8;1480;Maesa;Lanceolata;0.676;12.23501424;18.9
Kahuzi;KBPL8;1481;Macaranga;Kilimandsharica;0.4;16.60503056;33
Kahuzi;KBPL8;1482;Macaranga;Kilimandsharica;0.4;12.11480516;18.6
Kahuzi;KBPL8;1483;Dombeya;Goetzenii;0.5;13.39593246;22
Kahuzi;KBPL8;1484;Dombeya;Goetzenii;0.5;19.82865592;49.8
Kahuzi;KBPL8;1485;Xymalos;Monospora;0.4708;11.00652119;16
Kahuzi;KBPL8;1486;Xymalos;Monospora;0.4708;10.54542598;15
Kahuzi;KBPL8;1487;Strombosia;Scheffleri;0.584;15.29398746;28
Kahuzi;KBPL8;1488;Alangium;Chinense;0.4017;8.804638542;11.6
Kahuzi;KBPL8;1489;Neoboutonia;Macrocalyx;0.33;16.00205078;30.6
Kahuzi;KBPL8;1490;Allophylus;Kivuensis;0.5178;9.96336189;13.8
Kahuzi;KBPL8;1491;Neoboutonia;Macrocalyx;0.33;12.43210347;19.4
Kahuzi;KBPL8;1492;Macaranga;Kilimandsharica;0.4;12.9632979;20.8
Kahuzi;KBPL8;1493;Neoboutonia;Macrocalyx;0.33;13.67352445;22.8
Kahuzi;KBPL8;1494;Neoboutonia;Macrocalyx;0.33;9.452258307;12.8
Kahuzi;KBPL8;1495;Macaranga;Spinosa;0.3818;12.39300649;19.3
Kahuzi;KBPL8;1496;Macaranga;Spinosa;0.3818;8.115798965;10.4
Kahuzi;KBPL8;1497;Agauria;Salicifolia;0.4708;10.5924831;15.1
Kahuzi;KBPL8;1498;Strombosia;Scheffleri;0.584;10.11196492;14.1
Kahuzi;KBPL8;1499;Dombeya;Goetzenii;0.5;14.826598;26.4
Kahuzi;KBPL8;1500;Alangium;Chinense;0.4017;10.77857932;15.5
Kahuzi;KBPL8;1501;Dombeya;Goetzenii;0.5;16.28409003;31.7
Kahuzi;KBPL8;1502;Neoboutonia;Macrocalyx;0.33;13.84283708;23.3
Kahuzi;KBPL8;1503;Taberemonta;Johnstonii;0.5261;19.94897932;50.6
Kahuzi;KBPL8;1504;Macaranga;Kilimandsharica;0.4;14.07467953;24
Kahuzi;KBPL8;1505;Agauria;Salicifolia;0.4708;23.32013351;82.6
Kahuzi;KBPL8;1506;Myrianthus;Holstii;0.469;13.9096878;23.5
Kahuzi;KBPL8;1507;Agauria;Salicifolia;0.4708;23.60174563;86.6
Kahuzi;KBPL8;1508;Allophylus;Kivuensis;0.5178;11.5761222;17.3
Kahuzi;KBPL8;1509;Maesa;Lanceolata;0.676;7.876242664;10
Kahuzi;KBPL8;1510;Taberemonta;Johnstonii;0.5261;14.55210658;25.5
Kahuzi;KBPL8;1511;Taberemonta;Johnstonii;0.5261;16.55649786;32.8
Kahuzi;KBPL8;1512;Taberemonta;Johnstonii;0.5261;8.350264765;10.8
Kahuzi;KBPL8;1513;Agauria;Salicifolia;0.4708;22.96680543;78
Kahuzi;KBPL8;1514;Myrianthus;Holstii;0.469;12.54844864;19.7
Kahuzi;KBPL8;1515;Xymalos;Monospora;0.4708;8.970241151;11.9
Kahuzi;KBPL8;1516;Taberemonta;Johnstonii;0.5261;16.45852319;32.4
Kahuzi;KBPL8;1517;Taberemonta;Johnstonii;0.5261;17.14231847;35.3
Kahuzi;KBPL8;1518;Maesa;Lanceolata;0.676;12.31433337;19.1
Kahuzi;KBPL8;1519;Maesa;Lanceolata;0.676;7.876242664;10
Kahuzi;KBPL8;1520;Maesa;Lanceolata;0.676;7.876242664;10
Kahuzi;KBPL8;1521;Xymalos;Monospora;0.4708;8.804638542;11.6
Kahuzi;KBPL8;1522;Allophylus;Kivuensis;0.5178;10.91595736;15.8
Kahuzi;KBPL8;1523;Allophylus;Kivuensis;0.5178;9.659680677;13.2
Kahuzi;KBPL8;1524;Dombeya;Goetzenii;0.5;16.4831314;32.5
Kahuzi;KBPL8;1525;Allophylus;Kivuensis;0.5178;13.3606379;21.9
Kahuzi;KBPL8;1526;Ficalhoa;Laurifolia;0.57;19.45275561;47.4
Kahuzi;KBPL8;1527;Xymalos;Monospora;0.4708;15.32236375;28.1
Kahuzi;KBPL8;1528;Xymalos;Monospora;0.4708;9.608204849;13.1
Kahuzi;KBPL8;1529;Neoboutonia;Macrocalyx;0.33;17.11972682;35.2
Kahuzi;KBPL8;1530;Macaranga;Kilimandsharica;0.4;9.399762741;12.7
Kahuzi;KBPL2;1531;Macaranga;Kilimandsharica;0.4;18.51601798;42
Kahuzi;KBPL2;1532;Macaranga;Kilimandsharica;0.4;17.79001707;38.3
Kahuzi;KBPL2;1533;Macaranga;Kilimandsharica;0.4;19.62789231;48.5
Kahuzi;KBPL2;1534;Macaranga;Kilimandsharica;0.4;15.54598678;28.9
Kahuzi;KBPL2;1535;Macaranga;Kilimandsharica;0.4;17.9129382;38.9
Kahuzi;KBPL2;1536;Lindackeria;Kivuensis;0.56;8.233656675;10.6
Kahuzi;KBPL2;1537;Macaranga;Kilimandsharica;0.4;15.6555898;29.3
Kahuzi;KBPL2;1538;Xymalos;Monospora;0.4468;9.96336189;13.8
Kahuzi;KBPL2;1539;Macaranga;Kilimandsharica;0.4;16.6291845;33.1
Kahuzi;KBPL2;1540;Macaranga;Kilimandsharica;0.4;18.77195544;43.4
Kahuzi;KBPL2;1541;Polyscias;Fulva;0.237;15.97591534;30.5
Kahuzi;KBPL2;1542;Macaranga;Kilimandsharica;0.4;17.51630383;37
Kahuzi;KBPL2;1543;Macaranga;Kilimandsharica;0.4;16.8432591;34
Kahuzi;KBPL2;1544;Xymalos;Monospora;0.4468;10.40294892;14.7
Kahuzi;KBPL2;1545;Xymalos;Monospora;0.4468;13.9096878;23.5
Kahuzi;KBPL2;1546;Macaranga;Kilimandsharica;0.4;18.55317896;42.2
Kahuzi;KBPL2;1547;Macaranga;Kilimandsharica;0.4;16.53211838;32.7
Kahuzi;KBPL2;1548;Ficalhoa;Laurifolia;0.57;14.26874311;24.6
Kahuzi;KBPL2;1549;Xymalos;Monospora;0.4468;8.692811477;11.4
Kahuzi;KBPL2;1550;Xymalos;Monospora;0.4468;9.812617948;13.5
Kahuzi;KBPL2;1551;Macaranga;Kilimandsharica;0.4;16.91331913;34.3
Kahuzi;KBPL2;1552;Macaranga;Kilimandsharica;0.4;14.67517196;25.9
Kahuzi;KBPL2;1553;Macaranga;Kilimandsharica;0.4;14.70566905;26
Kahuzi;KBPL2;1554;Ficalhoa;Laurifolia;0.57;14.58303567;25.6
Kahuzi;KBPL2;1555;Ficalhoa;Laurifolia;0.57;17.05154451;34.9
Kahuzi;KBPL2;1556;Solanum;Angustispinosum;0.4119;10.25847764;14.4
Kahuzi;KBPL2;1557;Polyscias;Fulva;0.237;16.95967283;34.5
Kahuzi;KBPL2;1558;Hagenia;Abyssinica;0.566;15.60096921;29.1
Kahuzi;KBPL2;1559;Ficalhoa;Laurifolia;0.57;10.11196492;14.1
Kahuzi;KBPL2;1560;Hagenia;Abyssinica;0.566;15.97591534;30.5
Kahuzi;KBPL2;1561;Allophylus;Kivuensis;0.5178;10.3068592;14.5
Kahuzi;KBPL2;1562;Polyscias;Fulva;0.237;18.2307046;40.5
Kahuzi;KBPL2;1563;Hagenia;Abyssinica;0.566;13.87632416;23.4
Kahuzi;KBPL2;1564;Polyscias;Fulva;0.237;19.35512046;46.8
Kahuzi;KBPL2;1565;Polyscias;Fulva;0.237;18.87871916;44
Kahuzi;KBPL2;1566;Hagenia;Abyssinica;0.566;14.79652352;26.3
Kahuzi;KBPL2;1567;Ficalhoa;Laurifolia;0.57;15.923391;30.3
Kahuzi;KBPL2;1568;Polyscias;Fulva;0.237;10.06266529;14
Kahuzi;KBPL2;1569;Macaranga;Kilimandsharica;0.4;17.25427179;35.8
Kahuzi;KBPL2;1570;Hagenia;Abyssinica;0.566;16.50766301;32.6
Kahuzi;KBPL2;1571;Hagenia;Abyssinica;0.566;18.89634711;44.1
Kahuzi;KBPL2;1572;Xymalos;Monospora;0.4468;10.5924831;15.1
Kahuzi;KBPL2;1573;Macaranga;Kilimandsharica;0.4;17.53772666;37.1
Kahuzi;KBPL2;1574;Macaranga;Kilimandsharica;0.4;15.15066004;27.5
Kahuzi;KBPL2;1575;Macaranga;Kilimandsharica;0.4;17.42998422;36.6
Kahuzi;KBPL2;1576;Macaranga;Kilimandsharica;0.4;17.14231847;35.3
Kahuzi;KBPL2;1577;Macaranga;Kilimandsharica;0.4;17.81065047;38.4
Kahuzi;KBPL2;1578;Polyscias;Fulva;0.237;16.50766301;32.6
Kahuzi;KBPL2;1579;Macaranga;Spinosa;0.3818;16.74884378;33.6
Kahuzi;KBPL2;1580;Alangium;Chinense;0.4017;11.91110078;18.1
Kahuzi;KBPL2;1581;Hagenia;Abyssinica;0.566;19.87405966;50.1
Kahuzi;KBPL2;1582;Ficalhoa;Laurifolia;0.57;15.70985219;29.5
Kahuzi;KBPL2;1583;Ficalhoa;Laurifolia;0.57;15.60096921;29.1
Kahuzi;KBPL2;1584;Ficalhoa;Laurifolia;0.57;17.23201413;35.7
Kahuzi;KBPL2;1585;Ficalhoa;Laurifolia;0.57;12.15504038;18.7
Kahuzi;KBPL2;1586;Ficalhoa;Laurifolia;0.57;12.85194529;20.5
Kahuzi;KBPL2;1587;Bridelia;Brideliifolia;0.555;16.5808018;32.9
Kahuzi;KBPL2;1588;Hagenia;Abyssinica;0.566;23.39267107;83.6
Kahuzi;KBPL2;1589;Macaranga;Kilimandsharica;0.4;19.08719481;45.2
Kahuzi;KBPL2;1590;Macaranga;Kilimandsharica;0.4;18.32712507;41
Kahuzi;KBPL2;1591;Hagenia;Abyssinica;0.566;17.9332216;39
Kahuzi;KBPL2;1592;Hagenia;Abyssinica;0.566;20.3379102;53.3
Kahuzi;KBPL2;1593;Polyscias;Fulva;0.237;18.4973612;41.9
Kahuzi;KBPL2;1594;Maesa;Lanceolata;0.676;7.936619198;10.1
Kahuzi;KBPL2;1595;Polyscias;Fulva;0.237;10.45066057;14.8
Kahuzi;KBPL2;1596;Macaranga;Kilimandsharica;0.4;19.54889526;48
Kahuzi;KBPL2;1597;Macaranga;Kilimandsharica;0.4;17.05154451;34.9
Kahuzi;KBPL2;1598;Alangium;Chinense;0.4017;10.25847764;14.4
Kahuzi;KBPL2;1599;Hagenia;Abyssinica;0.566;18.77195544;43.4
Kahuzi;KBPL2;1600;Hagenia;Abyssinica;0.566;19.12130221;45.4
Kahuzi;KBPL2;1601;Macaranga;Kilimandsharica;0.4;19.79819625;49.6
Kahuzi;KBPL2;1602;Lindackeria;Kivuensis;0.56;8.40810719;10.9
Kahuzi;KBPL3;1603;Hagenia;Abyssinica;0.566;10.82457835;15.6
Kahuzi;KBPL3;1604;Hagenia;Abyssinica;0.566;23.70824243;88.2
Kahuzi;KBPL3;1605;Macaranga;Kilimandsharica;0.4;12.5098235;19.6
Kahuzi;KBPL3;1606;Polyscias;Fulva;0.237;19.56477539;48.1
Kahuzi;KBPL3;1607;Macaranga;Kilimandsharica;0.4;7.876242664;10
Kahuzi;KBPL3;1608;Hagenia;Abyssinica;0.566;16.38423528;32.1
Kahuzi;KBPL3;1609;Lindackeria;Kivuensis;0.56;8.636462832;11.3
Kahuzi;KBPL3;1610;Polyscias;Fulva;0.237;11.31724627;16.7
Kahuzi;KBPL3;1611;Hagenia;Abyssinica;0.566;21.61179018;63.6
Kahuzi;KBPL3;1612;Bridelia;Brideliifolia;0.555;16.30924475;31.8
Kahuzi;KBPL3;1613;Hagenia;Abyssinica;0.566;18.78986888;43.5
Kahuzi;KBPL3;1614;Macaranga;Kilimandsharica;0.4;16.72505884;33.5
Kahuzi;KBPL3;1615;Hagenia;Abyssinica;0.566;18.73598372;43.2
Kahuzi;KBPL3;1616;Macaranga;Kilimandsharica;0.4;19.23927861;46.1
Kahuzi;KBPL3;1617;Macaranga;Kilimandsharica;0.4;16.93653106;34.4
Kahuzi;KBPL3;1618;Hagenia;Abyssinica;0.566;10.11196492;14.1
Kahuzi;KBPL3;1619;Hagenia;Abyssinica;0.566;8.579820697;11.2
Kahuzi;KBPL3;1620;Hagenia;Abyssinica;0.566;21.75223205;64.9
Kahuzi;KBPL3;1621;Maesa;Lanceolata;0.676;19.33870023;46.7
Kahuzi;KBPL3;1622;Maesa;Lanceolata;0.676;17.49481844;36.9
Kahuzi;KBPL3;1623;Maesa;Lanceolata;0.676;16.5808018;32.9
Kahuzi;KBPL3;1624;Macaranga;Kilimandsharica;0.4;15.84396457;30
Kahuzi;KBPL3;1625;Macaranga;Kilimandsharica;0.4;9.863107005;13.6
Kahuzi;KBPL3;1626;Macaranga;Kilimandsharica;0.4;8.174885438;10.5
Kahuzi;KBPL3;1627;Macaranga;Kilimandsharica;0.4;13.77548969;23.1
Kahuzi;KBPL3;1628;Macaranga;Kilimandsharica;0.4;17.55908719;37.2
Kahuzi;KBPL3;1629;Macaranga;Kilimandsharica;0.4;13.43109279;22.1
Kahuzi;KBPL3;1630;Macaranga;Kilimandsharica;0.4;15.4906388;28.7
Kahuzi;KBPL3;1631;Macaranga;Kilimandsharica;0.4;13.74162791;23
Kahuzi;KBPL3;1632;Macaranga;Kilimandsharica;0.4;13.53577657;22.4
Kahuzi;KBPL3;1633;Hagenia;Abyssinica;0.566;12.11480516;18.6
Kahuzi;KBPL3;1634;Hagenia;Abyssinica;0.566;13.57040808;22.5
Kahuzi;KBPL3;1635;Polyscias;Fulva;0.237;17.20969026;35.6
Kahuzi;KBPL3;1636;Polyscias;Fulva;0.237;20.63645133;55.5
Kahuzi;KBPL3;1637;Maesa;Lanceolata;0.676;8.174885438;10.5
Kahuzi;KBPL3;1638;Macaranga;Kilimandsharica;0.4;19.51701288;47.8
Kahuzi;KBPL3;1639;Macaranga;Kilimandsharica;0.4;14.42728913;25.1
Kahuzi;KBPL3;1640;Hagenia;Abyssinica;0.566;21.04374145;58.7
Kahuzi;KBPL3;1641;Albizia;Adianthifolia;0.5075;20.13946884;51.9
Kahuzi;KBPL3;1642;Macaranga;Kilimandsharica;0.4;19.81344522;49.7
Kahuzi;KBPL3;1643;Hagenia;Abyssinica;0.566;17.68595713;37.8
Kahuzi;KBPL3;1644;Polyscias;Fulva;0.237;15.6555898;29.3
Kahuzi;KBPL3;1645;Polyscias;Fulva;0.237;8.115798965;10.4
Kahuzi;KBPL3;1646;Bridelia;Brideliifolia;0.555;15.06348842;27.2
Kahuzi;KBPL3;1647;Alangium;Chinense;0.4017;8.350264765;10.8
Kahuzi;KBPL3;1648;Albizia;Adianthifolia;0.5075;10.5924831;15.1
